Transaction_Amount,Transaction_Duration
109.93428306022466,6.399355436586002
97.2347139765763,5.924633682912769
112.95377076201385,5.059630369920174
130.46059712816052,4.353063222294426
95.31693250553329,5.69822331361359
95.3172608610164,5.39348538542175
131.58425631014782,5.895193220027732
115.34869458305818,5.635171801681969
90.61051228130096,6.049552715319335
110.8512008717193,4.464764788439432
90.73164614375075,6.317394065634326
90.68540492859486,5.1975996046924
104.83924543132068,7.0752608726252655
61.73439510684404,4.310812181910432
65.50164334973934,6.73596380316525
88.75424941518054,5.197910783462648
79.74337759331152,4.348581996385551
106.28494665190547,4.5161141659456785
81.83951848957578,4.67965269180568
71.75392597329417,5.424165946401916
129.31297537843108,5.5228354880355
95.4844739902693,4.426299996061421
101.35056409375848,4.975645407739017
71.50503627573087,7.142270358611864
89.11234550949635,6.727543170100711
102.21845179419732,5.4363236696740325
76.98012845155395,5.0380034781682
107.51396036691344,5.120031326718261
87.9872262016239,5.613517972730417
94.16612500413447,3.9772074348015947
87.96586775541206,4.742623462576655
137.04556369017877,3.3314159261224106
99.73005550524132,5.399223122605279
78.84578142088199,5.647195939702741
116.45089824206377,4.516813537700626
75.58312700057955,6.573986763290033
104.1772719000951,3.774234336997659
60.80659752240449,3.53562511979018
73.43627902203139,5.224451818559972
103.93722471738246,6.047098302612154
114.76933159990821,6.6839276914578685
103.4273656237994,4.54111573713106
97.68703435223519,6.078680833431296
93.97792608821422,4.961491530499293
70.42956019265145,4.82737270005918
85.60311583210583,5.883659937486672
90.78722458080425,5.65232287841342
121.1424445243783,3.4236078430157506
106.87236579136923,6.476540349725896
64.73919689274533,6.380091354147451
106.4816793878959,4.374437298490471
92.29835439167367,5.395803533437409
86.46155999388083,5.494030186282739
112.23352577681736,5.260673765823907
120.61999044991902,4.44969484615458
118.62560238232398,4.328376632061948
83.21564953554723,4.974445929008555
93.81575248297571,6.172729019259364
106.62526862807128,5.543600154594432
119.51090254244718,4.629385667913894
90.4165152430942,5.771698710648344
96.28682046672365,2.1514573793699245
77.87330051987944,6.1487657003721035
76.07586751838659,3.2602862212219
116.25051644788397,4.637559058596868
127.12480057141646,3.880330105373856
98.55979756839332,3.705318524279094
120.07065795784048,6.16082678737852
107.23272050095268,4.5322987986881085
87.09760490789752,5.346503881730715
107.22791211016828,4.953079421120816
130.76073132931938,5.477040827223122
99.28347921780097,5.076821891060256
131.29287311628013,3.7170077758114304
47.60509791820511,5.99626681944714
116.43805008750448,4.506243416838688
101.74094136476343,3.443418101340249
94.01985299068265,4.571884839034087
101.83521553071004,6.50075979063431
60.248621707982146,5.850221742113493
95.60656224324975,4.6513478655921405
107.14225143023492,4.650742295681571
129.55788089483033,4.678364948782617
89.63459563452705,7.076747983560841
83.83012794213624,5.381935452231553
89.96485912830927,5.43004164719107
118.30804235404148,6.030283454031842
106.57502219319369,5.238789159026513
89.40479592465923,4.740957854179297
110.26534866226712,4.803650150915022
101.9415509869608,4.928398740585936
119.37289981065778,4.962777763490158
85.95893812245295,5.72762954363698
93.44675706804463,5.051945885807299
92.15783693735685,5.73264007721558
70.72970103735763,4.919283419891418
105.92240554129152,5.07863519031609
105.22110544359779,3.0017993154678924
100.10226913284922,5.916327674702481
95.30825733249706,5.346488475897993
71.69258515899172,5.998010109859652
91.58709354469282,2.1037446218063107
93.14570966946461,7.088374704780728
83.95445461556761,4.860410371844826
96.77428576667981,6.108182816737516
108.08101713629077,3.960094072874469
137.7237180242106,5.61277390506257
103.49155625663678,3.9465844368263436
105.15100781445528,4.376231039304195
98.51108168467665,6.914031353866786
61.62457569401917,4.809317599236653
99.46972249101566,5.217432873179723
101.20460419882053,5.8700677306887545
149.26484224970574,5.495681887972605
96.15278070437755,5.150418905143576
106.03094684667225,5.3649610024662255
99.30576460589513,7.403415585238275
76.62643924760935,4.9423812029664145
122.85645629030041,5.201099046714967
115.03866065373549,6.050654396007612
115.82063894086093,6.105525932957984
81.81225090410521,6.187030305560381
128.05588621872198,5.638730222029185
71.96297874415438,3.8569950872695165
111.73714187600541,6.6334315323010955
143.80911251619958,3.853654606981312
80.18927349738624,5.3026354652390335
88.67404540794456,4.245724149980642
101.99302730175282,4.935861653407008
89.93048691767602,5.32876241030348
68.98673137867735,5.3213572154502735
101.37125949612054,5.421920754235285
78.7539257254779,6.613711269058647
109.47184861270364,5.453534301513979
81.61151531532394,4.755843364709351
130.9986881003508,5.964087168288358
84.33493415327526,6.18947048892464
93.55876967588648,3.7723921848630075
116.27034434739339,5.597400069849858
75.3827136713209,5.701172742310899
104.54919869208258,4.702436496640008
126.14285508564856,6.37570681331162
67.85033530877544,4.849944412967473
103.69267717064608,5.125576453471543
105.19765588496847,4.82692817571613
115.6364574355462,5.015579047581467
75.26098578243835,3.9037249131047984
73.59086773831447,3.5599491174057056
110.43883131233795,6.594505063224972
105.93969346466372,4.153038651681673
105.00985700691753,4.008607650543693
106.9289641899395,2.846609886396285
86.39950556843019,4.361038252310498
104.64507394322007,3.6769102065925017
105.86144946597362,6.642015160136369
85.71297163947264,6.009817089342635
137.31549022289514,4.311849654822276
109.47665841823576,7.252435805344309
76.17393005594703,5.981765486991594
113.1310721726766,4.675168616491377
80.50636659545357,2.500594285126427
115.74169207484904,7.290942572590742
123.17191158014808,3.610427533236404
83.5863536329658,3.354601253043108
119.26752258488644,6.0225704320096405
108.25561853872996,7.439752406339273
116.4412031998898,6.384272818510518
137.93585965307895,5.56390912005236
95.09223767994258,5.594754341665286
84.9252767128502,5.853415558780307
82.20971140748954,5.758928589786765
83.68379430069123,5.281191423969376
98.45796581171791,5.104201103951876
106.82303949633288,4.937406872100477
105.53381598660039,4.246035411133324
116.54366498072048,4.719324923133226
100.26003783755814,3.3070431858046145
129.07068154314635,4.90166037320525
94.70686333524088,4.011408892849083
154.40338333179238,3.896410682784229
112.51334695530012,5.179894151153478
82.85684887167434,6.392002286344599
78.58215003877775,5.918316606002313
109.64944830486371,3.4294993963768228
95.53074429348298,4.010371863429662
114.28000988184183,5.940771187988216
109.4647524914709,4.017512606461691
98.54342174686255,4.775366850002976
83.06412563863191,5.550052099024552
69.70305550628271,4.031655545136365
91.06970095865958,5.10537550614596
117.12797588646944,3.6659745050817953
104.28187488260409,4.398632356048786
75.08522442576023,5.3197819341425365
103.46361851702363,3.407006266468331
107.70634759457674,5.440474737960399
82.32285127597734,4.980362201073318
103.07450211891056,5.5524899544171475
101.16417436892,5.223914134064661
77.14059404338754,6.364140429973844
107.15574720696567,5.1252245026479075
111.21569052736469,4.570594458874747
121.66102486350553,5.122297503032284
121.07604104069806,5.543298029036388
72.44661264085818,5.048860070325705
81.24349920169755,5.040591691203883
110.3007053441732,4.298008312193245
110.27571901824417,4.337099082449052
110.30095372612095,3.5973947282003067
177.05462981309444,6.749576743186939
111.41781021386333,3.7561367646087147
122.71131280361197,4.307094802204093
119.08003526986406,4.281592734430802
113.02782502611596,5.8949243769444415
93.69461510719309,4.705050321707972
115.17938440986535,6.247742072673734
84.54349570924856,4.326509375756132
95.26362786519982,5.278994162223802
90.29272904341794,4.164652946740243
101.63748278772646,7.145149127773388
146.29317133347018,3.812401580970487
62.65469614816504,5.309820710227028
113.72520380749027,5.633776880932098
67.74568257620697,5.4137990974514985
90.56136268421133,4.814712341122291
121.77901193934733,4.870179300266574
101.28560038190926,5.04381147197911
78.44510444141387,4.852997998371511
85.69392581480064,5.96387911679491
113.59195497869352,7.210523001591351
85.39266736565727,4.442508214992166
104.3291717916395,3.630197020420922
100.91143679807628,4.911717951648745
86.96799304788365,7.579709337654318
142.8788817865065,4.196325432030269
112.67838044636022,6.6391168054440675
59.49714826684786,6.677700814076441
103.72908629538856,4.4464117582920055
86.76427070463224,5.5689830791852755
117.04866669592448,6.628396623128538
84.14958523134598,4.620872259012513
97.70527117066202,4.796419639897638
110.09974557960915,4.418319086051357
117.31510388340243,3.985243269307133
75.99407185888447,4.350722454933993
93.30997528318103,3.7760597332377435
90.50109377678088,5.034083468259226
86.93341534852576,4.230026768941358
135.30908480562192,5.233785911790748
108.09963421921911,3.444104353796373
74.78232091329909,5.330880232214457
118.35723894109552,5.833528961608924
142.44312394025266,3.0062643574285444
120.64930521102293,5.374056569847572
69.61260068091974,6.227668992473292
90.31531854267497,3.7903589813087946
125.33822298373245,6.672572386837704
85.84661068762438,5.419019009366045
108.87638856292457,4.294988144241591
115.49268106858673,4.944230922342294
81.46139056843833,5.558326912521722
98.809492878764,5.076005391412411
35.17465319861854,5.538755992446369
79.51224717331421,4.079326406920634
94.9486369721368,5.169360824036078
75.04433636070301,3.58628550309502
132.64822607863272,4.888773938651299
71.39717244078734,4.09609235853521
91.19911026606033,4.264470057410233
102.61481154572182,6.236093175210438
128.82546578132232,6.091310120594269
71.2827569764112,5.609138120907177
123.26327504309918,3.907687235327421
100.20466122039174,4.683591550305198
80.36982697904098,6.213097699979183
109.24206948526542,5.141716913639905
103.9811939114694,7.319329539981695
87.9956624568241,5.3933178393943715
101.39604169980038,5.192049116490032
92.2937280627648,4.690883535797498
102.27034690502497,5.133540904782282
113.24261349042094,4.8475301636194565
131.72033632290703,5.708108676688591
75.24369002346302,5.956702316794584
142.66066749312535,4.21401053949205
60.958244009549965,3.668767046442222
96.96429809928833,3.1637946268967037
111.76634412969153,5.507991326912544
105.61983735470065,3.8966333938261264
87.54600960358812,2.847109407047517
95.83755499285449,5.388578604530964
90.13998130682334,7.492999517432791
88.21270486111577,4.993929088460106
116.99204194042049,5.838490774451642
107.14030971930094,5.081829358547565
86.14180809478691,4.901110346808857
117.99199750866501,5.9190764829877685
106.14599041753219,4.709725455811348
116.2572423767792,5.267392314071903
112.59257683847224,5.321697806196013
83.42009978155855,4.331909546356951
88.79637919606061,5.992042349536523
114.94587210246523,4.825040243304591
112.2074053086693,4.244254840507155
99.58196812071704,5.536509843570403
102.34654766617564,4.101532018208963
125.5532979157685,5.028181157369128
88.1685722232834,4.990881003355796
110.94194762340075,6.085895565831578
95.95614695132213,5.474698232879953
95.6463759354556,4.974973041254856
121.9755370397438,5.817766299200287
116.5083269797606,6.390207549017314
116.27019272001277,5.557810306351862
126.10957614308658,5.01035261984338
100.42007683265518,3.6881637676498404
113.63905942589928,3.9348863369246274
93.79466486813088,4.694775295645332
106.48332704976885,4.390487797840716
97.39713891264631,4.813028697014554
101.93991929985437,5.0566499248971075
111.90314050873828,5.529692754356731
83.63558633533054,4.9295012219409085
141.8477455137092,5.486501643826202
79.87965237000596,5.06447441481012
75.71622774424536,3.0245334336461287
123.16221747000135,4.060664606181246
115.83325387925872,4.855912444278385
112.4823963410431,3.7903052571588924
112.5669101852856,5.599928729996204
99.7550645430617,6.530750832343697
82.05491257028336,6.218761851697317
101.51609116387452,4.786557129069792
86.45676576975777,6.490726136849952
119.50239466835502,5.148667457202111
97.05885236995722,4.662914028881961
83.49005606414977,4.38659733645906
93.57228316694014,4.697530313511872
108.25862908551248,4.611823181458771
88.7255089439205,5.170416222375488
83.55559208867137,5.160573981049865
104.87374422983825,5.003046020153414
104.89933142217446,5.43693816974635
89.8611364925774,6.190646274786341
90.57923388763355,5.949554135441324
104.64099874715272,3.5151020315500965
71.03831317005351,2.446078865098045
71.8507245124689,5.934319911239274
85.63111557495128,3.6331213015845787
95.73105696576306,4.775234598107317
106.2181513119601,3.8298869739406403
129.50712433899105,3.1980195624199803
117.15319246404039,5.541462728204788
96.80122940073146,5.7591551603026465
99.61967584194622,4.423489599273281
79.94941270724382,2.40895770785509
99.6297372801522,4.453755551747517
94.22682722159723,5.3918040054025465
106.45437120676179,3.5210884312258712
83.45538112895355,5.183359919779155
110.38693028482345,4.984690150827005
130.65477826005156,5.579291499601088
97.82479703086285,5.119580368414153
108.03423444197882,4.026931059118445
113.80287983422225,6.196571501664492
91.97559056228327,4.84147042697303
104.48184963620834,4.972695460490068
100.2518480156359,4.066732040926804
101.95352197097664,4.55671774880849
84.53980432289067,4.115197285973099
100.49020348517885,4.827053940076577
109.95996582490899,6.7117084801423434
129.02287215590084,3.6280988570686437
119.18541652170414,3.386438602123259
143.06364915023113,6.471170327493608
84.65304874223901,4.7906763228481335
117.44641273441357,4.330927261340084
103.66684011476704,6.039904687396076
143.79605866435344,4.394384460263136
83.83403429289697,6.826009713546936
83.20556315638447,5.677925871339269
88.01214709111956,4.5120885918542974
57.52208551380386,7.1573082132655035
89.48489956638478,4.3942850769966615
84.81734676892604,5.742095372009307
103.00787572952416,5.299292580406492
106.83511951554318,6.301741289398798
137.52341678431773,6.561511196726853
119.008476763721,5.0320041490657665
88.46192688675194,4.246582129653817
82.03170657303284,5.459972142939116
109.83838343013011,4.322284630247894
73.59533585958715,7.013387247526623
136.62917531708706,5.1365353310827375
123.58880241442574,4.634678448687891
90.6164869579059,5.184680305864909
65.73730941818245,3.6528737104703035
127.07744748330825,4.028385961489349
97.70920309494764,6.200413907944426
124.75632623946923,4.343105721028604
68.11144682411266,3.95308901731806
88.01249954092454,5.536652752527286
100.10487399436366,6.1857041546629965
100.93961187529484,5.718953310665067
90.99869057041512,5.9960476858058165
112.45699864694997,4.2432049114305395
78.6475914123481,3.5781893332581562
97.15241029957413,6.501333651955487
102.40591263423798,4.677320161157864
110.28877668117498,4.749166983544953
114.2322975617778,6.328194141849058
77.50715816324262,5.55623000940066
69.31771658528756,5.455887772081607
125.55353643797018,7.165002344901084
106.64628023959183,4.356481769619857
85.03026926886892,5.927840128081237
131.02303951045047,5.057013124897084
